,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
39,Elevate,Drake,511795,https://open.spotify.com/track/4uloft7ZE54WflsuqFmjC7
40,"Can’t Take A Joke",Drake,511288,https://open.spotify.com/track/7cfvP13Bqb1EyCZQiYsLum
41,"One Kiss (with Dua Lipa)","Calvin Harris",496461,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
42,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,482544,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
43,"Ball For Me (feat. Nicki Minaj)","Post Malone",467558,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
44,"Plug Walk","Rich The Kid",455484,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
45,"Te Boté - Remix","Nio Garcia",455274,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
46,"Solo (feat. Demi Lovato)","Clean Bandit",452222,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
47,"lovely (with Khalid)","Billie Eilish",442786,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
48,"Ric Flair Drip (& Metro Boomin)",Offset,433763,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
49,"Everybody Dies In Their Nightmares",XXXTENTACION,422306,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
50,"This Is America","Childish Gambino",421886,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
51,"Walk It Talk It",Migos,419989,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
52,"I Fall Apart","Post Malone",415657,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
53,"Fr Fr (feat. Lil Skies)","Wiz Khalifa",413822,https://open.spotify.com/track/1RagpNpkD3KcjXMLGMe99V
54,"Blue Tint",Drake,412481,https://open.spotify.com/track/1Jrj3k5L36dPkU6KAclU7g
55,Body,"Loud Luxury",402784,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
56,Jumpsuit,"Twenty One Pilots",394618,https://open.spotify.com/track/6cQnrSlTxhHCCiUpKrs7g3
57,"Nico And The Niners","Twenty One Pilots",392078,https://open.spotify.com/track/6ZIuit0z4eQg77F1RGkp0L
58,"High Hopes","Panic! At The Disco",390142,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
59,JAPAN,"Famous Dex",387635,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
60,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",384972,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
61,Mine,Bazzi,381218,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
62,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,374509,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
63,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",372754,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
64,"Born To Be Yours",Kygo,368617,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
65,Rise,"Jonas Blue",366912,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
66,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",366630,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
67,OTW,Khalid,365164,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
68,"8 Out Of 10",Drake,364749,https://open.spotify.com/track/5fcM0StdQxMjzulVGhFkHN
69,"Love Lies (with Normani)",Khalid,362426,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
70,Survival,Drake,362236,https://open.spotify.com/track/71SEHJPt1iDwGkBhUOAXDP
71,"After Dark",Drake,359959,https://open.spotify.com/track/4IvenHmD0spfFDOKphoUDp
72,"Look At Me!",XXXTENTACION,352107,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
73,"Candy Paint","Post Malone",350176,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
74,Hope,XXXTENTACION,347944,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
75,Simple,"Florida Georgia Line",343855,https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
76,"XO TOUR Llif3","Lil Uzi Vert",339765,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
77,Tequila,"Dan + Shay",339723,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
78,"Summer Games",Drake,337044,https://open.spotify.com/track/0w1ZtnzQmtmuuoKxHT0pLL
79,"Playinwitme (feat. Kehlani)",KYLE,334043,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
80,"Talk Up",Drake,333451,https://open.spotify.com/track/3Yw09dj3cTXsAzlLjgBfIP
81,"Sandra’s Rose",Drake,329988,https://open.spotify.com/track/1sPLURKAosM3Jampgp9AWq
82,"WIFI LIT",Future,329059,https://open.spotify.com/track/6WlxcZKpEV6Bwe9InoVhMp
83,"ocean eyes","Billie Eilish",325203,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9
84,"That’s How You Feel",Drake,324384,https://open.spotify.com/track/0SVsEdvot6vU4byv5yW0oj
85,Legends,"Juice WRLD",321534,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
86,"The Middle",Zedd,315124,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc
87,"X - Remix","Nicky Jam",312343,https://open.spotify.com/track/6JjPBQfI2Y8nIjnm65X6Pw
88,Narcos,Migos,308535,https://open.spotify.com/track/0wbnC9AUenxp613TYaJsGK
89,"Real Rich (feat. Gucci Mane)","Wiz Khalifa",306972,https://open.spotify.com/track/5t8djD6oZcfAyqF4cTQfFb
90,Finesse,Drake,303727,https://open.spotify.com/track/590bUp2TKTfTS9NfiD4Nmn
91,"Drug Addicts","Lil Pump",301626,https://open.spotify.com/track/6tpHfEM8eaETzlPOARYWfZ
92,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",301437,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
93,Lust,"Lil Skies",299311,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
94,"Feels Like Summer","Childish Gambino",298252,https://open.spotify.com/track/7p4vHnYXkxlzvfePJVpcTr
95,"Champion (feat. Travis Scott)",NAV,296432,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
96,Jaded,Drake,294832,https://open.spotify.com/track/3jipFRgLyKK0oJoG1pKicx
97,"Red Roses (feat. Landon Cube)","Lil Skies",294010,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
98,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",292975,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
99,"Lean Wit Me","Juice WRLD",290764,https://open.spotify.com/track/29tc0GbW0pTSBZSCZF3NWk
100,"Freaky Friday (feat. Chris Brown)","Lil Dicky",286704,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
101,"Better Not (feat. Wafia)","Louis The Child",285343,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0
102,Yikes,"Kanye West",283960,https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs
103,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",283613,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
104,"Stir Fry",Migos,282904,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
105,Lie,NF,282072,https://open.spotify.com/track/07FkzikE6FuHIa8Ma7zJGc
106,Congratulations,"Post Malone",277727,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
107,"Spoil My Night (feat. Swae Lee)","Post Malone",277438,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
108,"Call Out My Name","The Weeknd",276729,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
109,Paranoid,"Post Malone",275373,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
110,Stay,"Post Malone",275059,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
111,"Sin Pijama","Becky G",271572,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
112,"Nowadays (feat. Landon Cube)","Lil Skies",271464,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
113,HUMBLE.,"Kendrick Lamar",271085,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
114,"Rich & Sad","Post Malone",269804,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
115,"Who Want The Smoke?","Lil Yachty",267723,https://open.spotify.com/track/3LR0t8XqZ1FUj6nj01sXN0
116,"Life Goes On","Lil Baby",267617,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
117,FRIENDS,Marshmello,265590,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
118,Nevermind,"Dennis Lloyd",265508,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
119,NUMB,XXXTENTACION,265191,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
120,TATI,6ix9ine,264638,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
121,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",264240,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
122,"New Light","John Mayer",264132,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
123,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",260272,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
124,"All The Stars (with SZA)","Kendrick Lamar",260056,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
125,Heaven,"Kane Brown",257262,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
126,Havana,"Camila Cabello",254679,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
127,Peak,Drake,254034,https://open.spotify.com/track/2RAeY8dPj6KmStROfEigjV
128,goosebumps,"Travis Scott",253637,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
129,"I'm a Mess","Bebe Rexha",253438,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
130,Esskeetit,"Lil Pump",251551,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
131,Thunder,"Imagine Dragons",250579,https://open.spotify.com/track/7BrsBU0BAytRDvROM4yCbn
132,"Bank Account","21 Savage",249191,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
133,"92 Explorer","Post Malone",247279,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
134,"Young Dumb & Broke",Khalid,246130,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
135,KOD,"J. Cole",244743,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
136,"Bodak Yellow","Cardi B",242389,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
137,Location,Khalid,242273,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
138,"Millidelphia (feat. Swizz Beatz)","Meek Mill",241961,https://open.spotify.com/track/1dQ84P0W0lOckT02lPEhhP
139,"Be Careful","Cardi B",240489,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
140,"Is There More",Drake,239586,https://open.spotify.com/track/2QoOyCFpDo4NblMLP7vBRT
141,Enemies,Lauv,239339,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF
142,Betrayed,"Lil Xan",235519,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
143,"Bounce Out With That","YBN Nahmir",233614,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ
144,"Ratchet Happy Birthday",Drake,233080,https://open.spotify.com/track/16x6tqeSkIjoLEf7SJLlYy
145,Believer,"Imagine Dragons",232121,https://open.spotify.com/track/5VKSZDsidOFHrtlJb33Syo
146,"Plain Jane","A$AP Ferg",230055,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
147,"Ned Flanders (feat. A$AP Ferg)",MadeinTYO,228131,https://open.spotify.com/track/6f5i916F3jU6BhOOD7iGqf
148,"Hot Now","Wiz Khalifa",227930,https://open.spotify.com/track/4Q3HHwkLVwHrSVad0RUz3V
149,"I Know You (feat. Yung Pinch)","Lil Skies",227087,https://open.spotify.com/track/5Cg98kiDYtCEHmjcKD0CJD
150,"Guatemala - From Swaecation","Rae Sremmurd",224613,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
151,1942,G-Eazy,224607,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
152,"Creeping (feat. Rich the Kid)","Lil Skies",224534,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
153,"Final Fantasy",Drake,223502,https://open.spotify.com/track/7ijJ5crvsnCvCLJbHpyq3j
154,"Outside Today","YoungBoy Never Broke Again",221996,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
155,1-800-273-8255,Logic,218734,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
156,"Shape of You","Ed Sheeran",217367,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
157,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",216653,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
158,Africa,Toto,216037,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
159,"You Make It Easy","Jason Aldean",215094,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
160,"LOVE. FEAT. ZACARI.","Kendrick Lamar",214132,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
161,"BUTTERFLY EFFECT","Travis Scott",213441,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
162,Reborn,"KIDS SEE GHOSTS",213126,https://open.spotify.com/track/4RVbK6cV0VqWdpCDcx3hiT
163,"March 14",Drake,212670,https://open.spotify.com/track/40IiSjljbAhrSbdJ3HxSfH
164,"No Limit",G-Eazy,212060,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
165,"In My Blood","Shawn Mendes",211257,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
166,"I Like Me Better",Lauv,210850,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
167,2002,Anne-Marie,210348,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
168,"No Es Justo","J Balvin",208392,https://open.spotify.com/track/5qFeMRz4TvetPmzjre9Dq7
169,MotorSport,Migos,207617,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
170,"New Rules","Dua Lipa",206896,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
171,"Black & White","Juice WRLD",206296,https://open.spotify.com/track/1R0Ig5KYrSGWvIoPzY4T3l
172,"Bartier Cardi (feat. 21 Savage)","Cardi B",206047,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
173,Redbone,"Childish Gambino",204884,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
174,"Body Like A Back Road","Sam Hunt",204463,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
175,"If You're Over Me","Years & Years",203807,https://open.spotify.com/track/1oc3jna2ablnfIKLYbKujl
176,"Let You Down",NF,203189,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
177,Unforgettable,"French Montana",202170,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
178,"Like To Be You feat. Julia Michaels","Shawn Mendes",200635,https://open.spotify.com/track/5QskYLFPX9y7pLU0VEMNbr
179,"Self Care","Mac Miller",198516,https://open.spotify.com/track/4c00fD972rl8ubRxZnyI2B
180,Everyday,Logic,197397,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
181,"Jump (with Trippie Redd)","Julia Michaels",197013,https://open.spotify.com/track/2OvV4NjEBRE9v8Oo7QeUCq
182,Revenge,XXXTENTACION,195911,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW
183,Perfect,"Ed Sheeran",194838,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
184,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",194641,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
185,"Over Now","Post Malone",193665,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
186,idontwannabeyouanymore,"Billie Eilish",193174,https://open.spotify.com/track/41zXlQxzTi6cGAjpOXyLYH
187,"Beautiful Crazy","Luke Combs",192343,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
188,IDGAF,"Dua Lipa",191894,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
189,X,"Nicky Jam",191571,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
190,"Audio - with Sia, Diplo & Labrinth",Sia,191472,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
191,"I Get The Bag (feat. Migos)","Gucci Mane",191369,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
192,Closer,"The Chainsmokers",191283,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
193,"I Don't Wanna Do This Anymore",XXXTENTACION,191036,https://open.spotify.com/track/5de9Ho64dovuQI8Uhn5gPD
194,"Carry On",XXXTENTACION,190103,https://open.spotify.com/track/2yZax79pOrYuyIFVW2cZY2
195,"Never Be the Same","Camila Cabello",189667,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
196,Silence,Marshmello,189233,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
197,"Rubbin Off The Paint","YBN Nahmir",188918,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
198,"Only You (with Little Mix)","Cheat Codes",188657,https://open.spotify.com/track/54l9GJGQ1UCFKe2tzt1Vxt
199,Connection,OneRepublic,187624,https://open.spotify.com/track/3T4UodGkfZObJ43RtA5KFU
200,Chun-Li,"Nicki Minaj",187214,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
