,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
20,"the remedy for a broken heart (why am I so in love)",XXXTENTACION,817124,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
21,"Back To You","Selena Gomez",714417,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
22,Youngblood,"5 Seconds of Summer",705288,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
23,"no tears left to cry","Ariana Grande",693948,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
24,Hope,XXXTENTACION,692905,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
25,"Jackie Chan",Tiësto,686478,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
26,"Bed (feat. Ariana Grande)","Nicki Minaj",684376,https://open.spotify.com/track/1ZEm9cJC05rawV2tptNfTS
27,"rockstar (feat. 21 Savage)","Post Malone",672230,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
28,"Ocean (feat. Khalid)","Martin Garrix",623693,https://open.spotify.com/track/3nc420PXjTdBV5TN0gCFkS
29,NUMB,XXXTENTACION,608072,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
30,"This Is America","Childish Gambino",589814,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
31,"lovely (with Khalid)","Billie Eilish",589583,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
32,"Ball For Me (feat. Nicki Minaj)","Post Malone",583802,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
33,"Look At Me!",XXXTENTACION,581859,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s
34,"Plug Walk","Rich The Kid",574408,https://open.spotify.com/track/6mAz8D1TmlTuef90dbNIiZ
35,"Praise The Lord (Da Shine)","A$AP Rocky",570559,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
36,"Ric Flair Drip (& Metro Boomin)",Offset,568902,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
37,"Walk It Talk It",Migos,549081,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
38,"One Kiss (with Dua Lipa)","Calvin Harris",538258,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
39,"High Hopes","Panic! At The Disco",525646,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom
40,"I Fall Apart","Post Malone",510910,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
41,JAPAN,"Famous Dex",507405,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
42,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",499871,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e
43,"Bigger Than You (feat. Drake & Quavo)","2 Chainz",497421,https://open.spotify.com/track/5S1IUPueD0xE0vj4zU3nSf
44,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",493791,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
45,OTW,Khalid,493592,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
46,"Te Boté - Remix","Nio Garcia",486468,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
47,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",472485,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
48,Reborn,"KIDS SEE GHOSTS",469526,https://open.spotify.com/track/4RVbK6cV0VqWdpCDcx3hiT
49,"Say Amen (Saturday Night)","Panic! At The Disco",463802,https://open.spotify.com/track/76vMKwFtdDDCLcM6zXybjB
50,Yikes,"Kanye West",458087,https://open.spotify.com/track/2r4JRwcbIeuAzWjH4YXlLs
51,Mine,Bazzi,450151,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
52,"Start Again (feat. Logic)",OneRepublic,447506,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
53,"Candy Paint","Post Malone",443705,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
54,"Solo (feat. Demi Lovato)","Clean Bandit",430430,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
55,"Hey Look Ma, I Made It","Panic! At The Disco",428316,https://open.spotify.com/track/22oEJW6r2rMb9z4IntfyEa
56,Revenge,XXXTENTACION,428293,https://open.spotify.com/track/5TXDeTFVRVY7Cvt0Dw4vWW
57,"Roaring 20s","Panic! At The Disco",423777,https://open.spotify.com/track/0wdV94AXGRphrbkDWLNzVC
58,"Love Lies (with Normani)",Khalid,420930,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
59,"Born To Be Yours",Kygo,414614,https://open.spotify.com/track/0kHyKhJMukHEPfeh8s7rdM
60,"Carry On",XXXTENTACION,407115,https://open.spotify.com/track/2yZax79pOrYuyIFVW2cZY2
61,"XO TOUR Llif3","Lil Uzi Vert",406969,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
62,"Dancing's Not A Crime","Panic! At The Disco",406553,https://open.spotify.com/track/6PFoEnjp0PAe5siGswjH9i
63,Simple,"Florida Georgia Line",398993,https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
64,"Spoil My Night (feat. Swae Lee)","Post Malone",395368,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
65,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",394761,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
66,"Boo'd Up","Ella Mai",393929,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
67,Tequila,"Dan + Shay",393838,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y
68,Paranoid,"Post Malone",386968,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
69,"Playinwitme (feat. Kehlani)",KYLE,375523,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
70,"Rich & Sad","Post Malone",373064,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
71,"Freaky Friday (feat. Chris Brown)","Lil Dicky",368789,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
72,"New Light","John Mayer",367820,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
73,Drop,G-Eazy,366896,https://open.spotify.com/track/61TklWcG8PbT5hvUTzwLaY
74,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",363665,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
75,Stay,"Post Malone",362661,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
76,"The Middle",Zedd,361452,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
77,"I Don't Wanna Do This Anymore",XXXTENTACION,360852,https://open.spotify.com/track/5de9Ho64dovuQI8Uhn5gPD
78,"Champion (feat. Travis Scott)",NAV,359767,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
79,KOD,"J. Cole",359276,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
80,"Call Out My Name","The Weeknd",358730,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
81,"All The Stars (with SZA)","Kendrick Lamar",349891,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
82,TATI,6ix9ine,348231,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
83,"King Of The Clouds","Panic! At The Disco",344853,https://open.spotify.com/track/50Hv5NZIM0puIUoBttjpfb
84,"Stir Fry",Migos,344138,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
85,Congratulations,"Post Malone",343895,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
86,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",340756,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
87,"Red Roses (feat. Landon Cube)","Lil Skies",339399,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
88,"I Know You (feat. Yung Pinch)","Lil Skies",337131,https://open.spotify.com/track/5Cg98kiDYtCEHmjcKD0CJD
89,Legends,"Juice WRLD",335304,https://open.spotify.com/track/1Knctxx9vGZxpZfF66BIEa
90,HUMBLE.,"Kendrick Lamar",333945,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
91,"One Of The Drunks","Panic! At The Disco",333740,https://open.spotify.com/track/5trCWbYtza0QUxdmF9HAPX
92,APESHIT,"The Carters",332197,https://open.spotify.com/track/0E6PsO3ymCfUh7pJQjBgkj
93,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",331359,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
94,Lust,"Lil Skies",330002,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
95,Esskeetit,"Lil Pump",328115,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
96,"Ghost Town","Kanye West",327889,https://open.spotify.com/track/6Bg7MznA9X0dIhlAsLyBYj
97,"Better Not (feat. Wafia)","Louis The Child",323854,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0
98,Heaven,"Kane Brown",320074,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
99,"Dying In LA","Panic! At The Disco",313631,https://open.spotify.com/track/18xmRkPWE0sGUzFyNNAAhN
100,"Depression & Obsession",XXXTENTACION,313591,https://open.spotify.com/track/2H3wWrnO758y0fPH7Ilerg
101,Somebody,"The Chainsmokers",310706,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
102,"Be Careful","Cardi B",310003,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
103,"(Fuck A) Silver Lining","Panic! At The Disco",308699,https://open.spotify.com/track/3BDxv4ORzOpXAsa4lWVl4i
104,Nevermind,"Dennis Lloyd",308247,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
105,"Lean Wit Me","Juice WRLD",307091,https://open.spotify.com/track/3RWM7z6BF8C6z9ypLtxz4M
106,X,"Nicky Jam",306198,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
107,"the light is coming (feat. Nicki Minaj)","Ariana Grande",306029,https://open.spotify.com/track/5iZ4hcpCgFVijq5OOjBTKZ
108,"92 Explorer","Post Malone",305704,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
109,"Nowadays (feat. Landon Cube)","Lil Skies",305095,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
110,"The Overpass","Panic! At The Disco",304635,https://open.spotify.com/track/4hUR3thIs01mQUtVmZFJ8F
111,Rise,"Jonas Blue",302613,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
112,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,302211,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
113,"Life Goes On","Lil Baby",301486,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
114,FRIENDS,Marshmello,301110,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
115,Havana,"Camila Cabello",298721,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
116,GHOST,"Jaden Smith",297872,https://open.spotify.com/track/0aWMostcnfyjuCEcO7sTz5
117,goosebumps,"Travis Scott",295950,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
118,"Old Fashioned","Panic! At The Disco",295038,https://open.spotify.com/track/18ULKfQl3KpCnklAKFfO2t
119,"Bank Account","21 Savage",293297,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
120,"Young Dumb & Broke",Khalid,289043,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
121,Betrayed,"Lil Xan",285926,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
122,"Over Now","Post Malone",283424,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
123,Thunder,"Imagine Dragons",272493,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
124,"Bodak Yellow","Cardi B",270406,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
125,"Sin Pijama","Becky G",269088,https://open.spotify.com/track/2ijef6ni2amuunRoKTlgww
126,"ocean eyes","Billie Eilish",268942,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9
127,"Bounce Out With That","YBN Nahmir",268637,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ
128,"In My Blood","Shawn Mendes",268611,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
129,"You Make It Easy","Jason Aldean",267717,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
130,Location,Khalid,267566,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
131,"Plain Jane","A$AP Ferg",263434,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
132,"Outside Today","YoungBoy Never Broke Again",261278,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
133,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",260752,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
134,1942,G-Eazy,260328,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
135,"going down!",XXXTENTACION,256067,https://open.spotify.com/track/7CkbRn6S0itJqcqn88AtSV
136,"Zack And Codeine","Post Malone",255911,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
137,Enemies,Lauv,253181,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF
138,1-800-273-8255,Logic,253037,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
139,Body,"Loud Luxury",253007,https://open.spotify.com/track/43V1z6QToNNWNldV4FEG6r
140,Believer,"Imagine Dragons",252828,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
141,"4th Dimension","KIDS SEE GHOSTS",251670,https://open.spotify.com/track/6JyEh4kl9DLwmSAoNDRn5b
142,Everyday,Logic,250095,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
143,"Same Bitches (feat. G-Eazy & YG)","Post Malone",249715,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
144,"infinity (888) - feat. Joey Bada$$",XXXTENTACION,249253,https://open.spotify.com/track/7J2gyNghNTzl4EsLhXp01Q
145,"ALONE, PART 3",XXXTENTACION,247724,https://open.spotify.com/track/2oe6dDthgthqUkfL3czpEd
146,"Bartier Cardi (feat. 21 Savage)","Cardi B",247712,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
147,"LOVE. FEAT. ZACARI.","Kendrick Lamar",246619,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
148,"Creeping (feat. Rich the Kid)","Lil Skies",245389,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
149,"BUTTERFLY EFFECT","Travis Scott",244877,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
150,"Takin' Shots","Post Malone",244578,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
151,"No Limit",G-Eazy,242507,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
152,"Me Likey","Trippie Redd",241495,https://open.spotify.com/track/0p3tGNjc5enjSCnH1GljiH
153,"before I close my eyes",XXXTENTACION,240893,https://open.spotify.com/track/16x9bQHw8TBNaGDyULvwad
154,Chun-Li,"Nicki Minaj",240312,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
155,Sober,"Demi Lovato",240005,https://open.spotify.com/track/0STK94RxUulYqWzwFlyAb5
156,"I don’t even speak spanish lol - feat. Rio Santana, Judah, Carlos Andrez",XXXTENTACION,238743,https://open.spotify.com/track/14boA065HMHWvqyPPEeN4y
157,"Violent Crimes","Kanye West",236975,https://open.spotify.com/track/2VYb3Fb5iK5Y8HGZ8oEEkp
158,"Plug Walk (feat. Gucci Mane, YG, 2Chainz) - Remix","Rich The Kid",236732,https://open.spotify.com/track/1vnsGFNWNANWMg0CAeMkl2
159,"Body Like A Back Road","Sam Hunt",235204,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
160,"I'm a Mess","Bebe Rexha",234350,https://open.spotify.com/track/04ZTP5KsCypmtCmQg5tH9R
161,"Save Me",XXXTENTACION,234300,https://open.spotify.com/track/2UwbhMie1EAYuTZ0QXeMwl
162,"FAKE LOVE",BTS,233645,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
163,MotorSport,Migos,233601,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
164,"Jump (with Trippie Redd)","Julia Michaels",231819,https://open.spotify.com/track/2OvV4NjEBRE9v8Oo7QeUCq
165,"Dance To This (feat. Ariana Grande)","Troye Sivan",231534,https://open.spotify.com/track/1NbGcdgwRHZ5rbPIT9hdR3
166,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",231144,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
167,"$$$ - with Matt Ox",XXXTENTACION,228852,https://open.spotify.com/track/65u1dHQyQyE4y4aN2eDmMF
168,"Marry Me","Thomas Rhett",226160,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
169,IDGAF,"Dua Lipa",225866,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
170,"YuNg BrAtZ",XXXTENTACION,225531,https://open.spotify.com/track/2ooF4088y5L72c4YTEJQoB
171,"I Like Me Better",Lauv,224424,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
172,Africa,Toto,224230,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
173,"Feel The Love","KIDS SEE GHOSTS",221546,https://open.spotify.com/track/3aUFrxO1B8EW63QchEl3wX
174,"Let You Down",NF,221527,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
175,"New Rules","Dua Lipa",221394,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
176,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",221127,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
177,Unforgettable,"French Montana",220476,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
178,"Shape of You","Ed Sheeran",220075,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
179,"Never Be the Same","Camila Cabello",219982,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
180,"I Get The Bag (feat. Migos)","Gucci Mane",219841,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
181,"Like To Be You feat. Julia Michaels","Shawn Mendes",218635,https://open.spotify.com/track/5QskYLFPX9y7pLU0VEMNbr
182,"Wanted You (feat. Lil Uzi Vert)",NAV,218599,https://open.spotify.com/track/1Faq8G2y56A8fRv7HsLq25
183,Speechless,"Dan + Shay",218568,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF
184,Silence,Marshmello,217875,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
185,"Guatemala - From Swaecation","Rae Sremmurd",217672,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
186,Redbone,"Childish Gambino",216160,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
187,"Pray For Me (with Kendrick Lamar)","The Weeknd",215114,https://open.spotify.com/track/6ZNo7Vi0TE9ul1fhKd4S1M
188,2002,Anne-Marie,214219,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
189,"Beautiful Crazy","Luke Combs",214211,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
190,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",213305,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
191,"Sorry Not Sorry","Demi Lovato",213263,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
192,Perfect,"Ed Sheeran",212971,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
193,"White Iverson","Post Malone",212006,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
194,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",211731,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
195,"Go Flex","Post Malone",210951,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
196,"Black & White","Juice WRLD",210394,https://open.spotify.com/track/2gsTjQouGxmD0z9K5MYpoI
197,"Done For Me (feat. Kehlani)","Charlie Puth",209040,https://open.spotify.com/track/1lsBTdE6MGsKeZCD6llNu7
198,Delicate,"Taylor Swift",208051,https://open.spotify.com/track/7CneiDesUKFJO3Ix01dnfr
199,"Audio - with Sia, Diplo & Labrinth",Sia,206748,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
200,"Rubbin Off The Paint","YBN Nahmir",206685,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
