,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
145,Perfect,"Ed Sheeran",217642,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
146,"Body Like A Back Road","Sam Hunt",216963,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
147,"Sky Walker",Miguel,216089,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
148,"Go Flex","Post Malone",215430,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
149,"New Rules","Dua Lipa",215194,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
150,"Sugar Wraith","Post Malone",215109,https://open.spotify.com/track/0MrRAUcB8AZiB9ue2VOBYe
151,"White Iverson","Post Malone",215010,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
152,"ocean eyes","Billie Eilish",214222,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9
153,"I Like Me Better",Lauv,213890,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
154,"Let You Down",NF,212889,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
155,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",211926,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
156,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",211795,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
157,"I Do (feat. SZA)","Cardi B",211749,https://open.spotify.com/track/1f5PNhkNgUpvDEeZfcIlO1
158,"Drip (feat. Migos)","Cardi B",211744,https://open.spotify.com/track/2qcG0nZ6S3zZV0UrkY5nFo
159,"Done For Me (feat. Kehlani)","Charlie Puth",211531,https://open.spotify.com/track/1lsBTdE6MGsKeZCD6llNu7
160,"I'll Be There","Jess Glynne",209481,https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn
161,"No Role Modelz","J. Cole",209020,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
162,Delicate,"Taylor Swift",207171,https://open.spotify.com/track/7CneiDesUKFJO3Ix01dnfr
163,"Better Not (feat. Wafia)","Louis The Child",204721,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0
164,"Lost In Japan","Shawn Mendes",203170,https://open.spotify.com/track/6WBTeFDEfAJbaSUUc1V1xQ
165,"Remind Me to Forget",Kygo,202894,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
166,"Walk On Minks",Future,201948,https://open.spotify.com/track/184tIbaIPuURwVIjwXHkiA
167,"Rubbin Off The Paint","YBN Nahmir",200919,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
168,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",200855,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
169,"Shape of You","Ed Sheeran",200724,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
170,"Whatever It Takes","Imagine Dragons",196754,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
171,"Guatemala - From Swaecation","Rae Sremmurd",196482,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
172,ATM,"J. Cole",195478,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
173,"Beautiful Crazy","Luke Combs",193586,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
174,"Everybody Dies In Their Nightmares",XXXTENTACION,193536,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
175,Flames,"David Guetta",193247,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
176,Hurricane,"Luke Combs",189622,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1
177,"The Night We Met","Lord Huron",189089,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
178,Passionfruit,Drake,188969,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
179,"What Ifs","Kane Brown",188619,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
180,DNA.,"Kendrick Lamar",186772,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
181,"Clout (feat. 21 Savage)","Ty Dolla $ign",186404,https://open.spotify.com/track/1u0CD4fcBUB1xrG9fNgejh
182,"One Number Away","Luke Combs",185999,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4
183,GOTTI,6ix9ine,185313,https://open.spotify.com/track/27oFpFktCq9JIXjJQRuv7a
184,"Midsummer Madness",88rising,185298,https://open.spotify.com/track/0wFmawqundY8rOn9sZUqA6
185,"Sorry Not Sorry","Demi Lovato",183526,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
186,"Jettski Grizzley (feat. Lil Pump)","Tee Grizzley",182761,https://open.spotify.com/track/2VKf0WEOpq06JE5PTNr9wa
187,"Dura - Remix","Daddy Yankee",182164,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
188,"One Dance",Drake,181298,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
189,Motiv8,"J. Cole",181291,https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF
190,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",179818,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
191,"All On Me","Devin Dawson",179380,https://open.spotify.com/track/2mfahQ0EaaZWq4cFNg6A1o
192,"Get Along","Kenny Chesney",177872,https://open.spotify.com/track/2ZFrEp20VO25BXYhMxh0GW
193,"Losin Control",Russ,177626,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
194,"Love Galore",SZA,177358,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs
195,"Black & White","Juice WRLD",176769,https://open.spotify.com/track/2gsTjQouGxmD0z9K5MYpoI
196,"Eyes On You","Chase Rice",176451,https://open.spotify.com/track/5AnSllIrgGsCZzZJkVnApx
197,Closer,"The Chainsmokers",176141,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
198,"Mask Off",Future,175886,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx
199,"Jump (with Trippie Redd)","Julia Michaels",175823,https://open.spotify.com/track/2OvV4NjEBRE9v8Oo7QeUCq
200,"Gucci Gang","Lil Pump",175662,https://open.spotify.com/track/43ZyHQITOjhciSUUNPVRHc
