,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
119,"El Préstamo",Maluma,723046,https://open.spotify.com/track/2XVilv6s9GETnw9PG4T9Mz
120,"DDU-DU DDU-DU - KR Ver.",BLACKPINK,722508,https://open.spotify.com/track/2CWnuF7ht55Ajyeg4WPvWu
121,JAPAN,"Famous Dex",717235,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
122,"Te Amo","Piso 21",712316,https://open.spotify.com/track/2RVrdr062uLFxXwIxwdXPH
123,"Ric Flair Drip (& Metro Boomin)",Offset,705056,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR
124,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,699653,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
125,HUMBLE.,"Kendrick Lamar",699350,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
126,"I'm Yours","Jason Mraz",698363,https://open.spotify.com/track/3S0OXQeoh0w6AY8WQVckRW
127,"Duro y Suave","Leslie Grace",697378,https://open.spotify.com/track/31M5m42C3EGlbydf9XB5to
128,Hope,XXXTENTACION,696993,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah
129,"Fr Fr (feat. Lil Skies)","Wiz Khalifa",695323,https://open.spotify.com/track/1RagpNpkD3KcjXMLGMe99V
130,Medicina,Anitta,694454,https://open.spotify.com/track/4R5xvs5X0phd0EYWyGigju
131,"No Me Acuerdo",Thalía,692754,https://open.spotify.com/track/00EPIEnX1JFjff8sC6bccd
132,"Wake Me Up - Radio Edit",Avicii,686823,https://open.spotify.com/track/4h8VwCb1MTGoLKueQ1WgbD
133,Closer,"The Chainsmokers",686433,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
134,Elevate,Drake,680128,https://open.spotify.com/track/3szf2z1Cy1QMrtHrbn8rz9
135,Enemies,Lauv,680110,https://open.spotify.com/track/3JJYIoJ5FyY9E0DGjr7SXF
136,"Mad Love","Sean Paul",676734,https://open.spotify.com/track/4dSoDnmR9opAQ8KxUc9SbC
137,"Say You Won't Let Go","James Arthur",670253,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
138,"Échame La Culpa","Luis Fonsi",669242,https://open.spotify.com/track/2hl6q70unbviGo3g1R7uFx
139,"New Light","John Mayer",667966,https://open.spotify.com/track/40FLJc17FMZaPmCQEEZgB0
140,"Something Just Like This","The Chainsmokers",659653,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
141,Congratulations,"Post Malone",656606,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
142,"Candy Paint","Post Malone",646696,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
143,"Live It Up - Official Song 2018 FIFA World Cup Russia","Nicky Jam",643691,https://open.spotify.com/track/4DnHUy01jEA4b5ydC3HgsT
144,"I Like Me Better",Lauv,640797,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
145,"Can’t Take A Joke",Drake,639101,https://open.spotify.com/track/1dUHF4RyMmMTveJ0Rby6Xm
146,"Without You (feat. Sandro Cavazza)",Avicii,638501,https://open.spotify.com/track/6Pgkp4qUoTmJIPn7ReaGxL
147,"Feel It Still","Portugal. The Man",635000,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
148,Wolves,"Selena Gomez",633597,https://open.spotify.com/track/0tBbt8CrmxbjRP0pueQkyU
149,"Perfect Duet (Ed Sheeran & Beyoncé)","Ed Sheeran",628520,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI
150,Africa,Toto,624728,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
151,"One Dance",Drake,614855,https://open.spotify.com/track/1zi7xx7UVEFkmKfv06H8x0
152,Unforgettable,"French Montana",612832,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
153,Somebody,"The Chainsmokers",611289,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
154,"Let Me Live (feat. Anne-Marie & Mr Eazi)",Rudimental,610214,https://open.spotify.com/track/3D1rlKmZdpYUeMtRRLNawc
155,Ambiente,"J Balvin",607112,https://open.spotify.com/track/6VrBWh90BiwWmwKtvwWFcq
156,"No Quiero Amarte (feat. Zion & Lennox)","Justin Quiles",603837,https://open.spotify.com/track/5bITfqKGaPakO1l99hOMsI
157,"What Lovers Do (feat. SZA)","Maroon 5",603456,https://open.spotify.com/track/0GxQ1A5L9xnMOytbP6eKBG
158,goosebumps,"Travis Scott",603018,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
159,"Like I Do","David Guetta",601666,https://open.spotify.com/track/6RnkFd8Fqqgk1Uni8RgqCQ
160,Pablo,Rvssian,601195,https://open.spotify.com/track/0l8vhDaEztxLCQsFOAX64d
161,"Never Be the Same","Camila Cabello",600911,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
162,"Wonderwall - Remastered",Oasis,600483,https://open.spotify.com/track/5qqabIl2vWzo9ApSC317sa
163,"Let Me Down Slowly","Alec Benjamin",594489,https://open.spotify.com/track/2uaiyLKnYvazyfR0Ky3Kbk
164,Jumpsuit,"Twenty One Pilots",593616,https://open.spotify.com/track/6cQnrSlTxhHCCiUpKrs7g3
165,Silence,Marshmello,593219,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
166,"Thinking Out Loud","Ed Sheeran",593206,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg
167,Dembow,"Danny Ocean",589971,https://open.spotify.com/track/2EzRdhuoPyNJDlep7lnNf2
168,"Whatever It Takes","Imagine Dragons",588797,https://open.spotify.com/track/0yt31hMKZMiyIEfiBiLD2N
169,"Déjala Que Vuelva (feat. Manuel Turizo)","Piso 21",587466,https://open.spotify.com/track/1j6xOGusnyXq3l6IryKF3G
170,"More Than You Know","Axwell /\ Ingrosso",586908,https://open.spotify.com/track/6h5PAsRni4IRlxWr6uDPTP
171,Halo,Beyoncé,585179,https://open.spotify.com/track/2CvOqDpQIMw69cCzWqr5yr
172,"Dance To This (feat. Ariana Grande)","Troye Sivan",582652,https://open.spotify.com/track/1NbGcdgwRHZ5rbPIT9hdR3
173,"Drug Addicts","Lil Pump",578260,https://open.spotify.com/track/6tpHfEM8eaETzlPOARYWfZ
174,"Young Dumb & Broke",Khalid,576917,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
175,"Better Not (feat. Wafia)","Louis The Child",575926,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0
176,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",573089,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
177,"Sorry Not Sorry","Demi Lovato",570020,https://open.spotify.com/track/3Du2K5dLzmduCNp6uwuaL0
178,"Mr. Brightside","The Killers",566054,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN
179,"All of Me","John Legend",562943,https://open.spotify.com/track/3uhBIQ7tv8j1FME8cFGEfG
180,NUMB,XXXTENTACION,561404,https://open.spotify.com/track/01TnVDiet1DFTsyWKUKovl
181,"Leave a Light On","Tom Walker",558065,https://open.spotify.com/track/6lOWoTqVnAWXchddtTH31W
182,Esskeetit,"Lil Pump",555742,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
183,TATI,6ix9ine,555450,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
184,"Let You Down",NF,555037,https://open.spotify.com/track/52okn5MNA47tk87PeZJLEL
185,Photograph,"Ed Sheeran",552874,https://open.spotify.com/track/6fxVffaTuwjgEk5h9QyRjy
186,Criminal,"Natti Natasha",551993,https://open.spotify.com/track/6Za3190Sbw39BBC77WSS1C
187,"This Is Me","Keala Settle",551192,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U
188,"Toda - Remix","Alex Rose",550517,https://open.spotify.com/track/7nD2JPaxIKUdxd2UWgnaGL
189,Hipócrita,"Anuel Aa",550301,https://open.spotify.com/track/6XBjCetHKdO5L9cwMDVffw
190,"Let Her Go",Passenger,547991,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h
191,Paranoid,"Post Malone",545065,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
192,Simple,"Florida Georgia Line",544011,https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
193,"That's What I Like","Bruno Mars",543390,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
194,"65th & Ingleside","Chance the Rapper",541397,https://open.spotify.com/track/5H0NU2sHWUnWCcZyYlX46X
195,"Thru These Tears",LANY,540829,https://open.spotify.com/track/4gB61mP4tNChn4LgfquMhi
196,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,539518,https://open.spotify.com/track/7w9bgPAmPTtrkt2v16QWvQ
197,"Like To Be You feat. Julia Michaels","Shawn Mendes",539508,https://open.spotify.com/track/5QskYLFPX9y7pLU0VEMNbr
198,"Mi Gente","J Balvin",538912,https://open.spotify.com/track/7COfe3P7KgfwDwIRB8LIDw
199,Location,Khalid,538630,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
200,1-800-273-8255,Logic,536974,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
