,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
32,Youngblood,"5 Seconds of Summer",637391,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
33,"Playinwitme (feat. Kehlani)",KYLE,634853,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
34,"Walk It Talk It",Migos,626613,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
35,"Ball For Me (feat. Nicki Minaj)","Post Malone",626274,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
36,OTW,Khalid,578911,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
37,"Violent Crimes","Kanye West",566512,https://open.spotify.com/track/2VYb3Fb5iK5Y8HGZ8oEEkp
38,"Powerglide (feat. Juicy J) - From SR3MM","Rae Sremmurd",560031,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci
39,"I Fall Apart","Post Malone",558934,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh
40,"Love Lies (with Normani)",Khalid,553555,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
41,"One Kiss (with Dua Lipa)","Calvin Harris",546952,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
42,"Wouldn't Leave","Kanye West",542473,https://open.spotify.com/track/3dG6tjetoR4GMmUGZUprLt
43,"Spoil My Night (feat. Swae Lee)","Post Malone",541232,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv
44,"Meant to Be (feat. Florida Georgia Line)","Bebe Rexha",539711,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
45,"Te Boté - Remix","Nio Garcia",537840,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
46,JAPAN,"Famous Dex",532353,https://open.spotify.com/track/5PTG6rrL6EPFD9E2QMI2pl
47,"Candy Paint","Post Malone",531610,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC
48,Paranoid,"Post Malone",525723,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
49,"Call Out My Name","The Weeknd",511304,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
50,"Shoota (feat. Lil Uzi Vert)","Playboi Carti",502576,https://open.spotify.com/track/2BJSMvOGABRxokHKB0OI8i
51,"Rich & Sad","Post Malone",487342,https://open.spotify.com/track/2VdT56BGpdqNHUgOe1j5vc
52,KOD,"J. Cole",466460,https://open.spotify.com/track/7yotKA30dwTKNEGomV9ZsI
53,Stay,"Post Malone",466243,https://open.spotify.com/track/4H7WNRErSbONkM06blBoGc
54,"I Thought About Killing You","Kanye West",464081,https://open.spotify.com/track/6EuE9M1viu9gkdFSafia9o
55,"Solo (feat. Demi Lovato)","Clean Bandit",462108,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
56,"Freaky Friday (feat. Chris Brown)","Lil Dicky",443446,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
57,"The Middle",Zedd,440818,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
58,Mine,Bazzi,440214,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR
59,"No Mistakes","Kanye West",436543,https://open.spotify.com/track/1DdgqEZk4Hqfpl3drdXJun
60,"Watch (feat. Lil Uzi Vert & Kanye West)","Travis Scott",433561,https://open.spotify.com/track/3DoBTwfr8yi2LN08SBpFkN
61,"Champion (feat. Travis Scott)",NAV,421286,https://open.spotify.com/track/6nO3tr47nr2P7f3hXb8JIo
62,"King's Dead (with Kendrick Lamar, Future & James Blake)","Jay Rock",420148,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH
63,"All The Stars (with SZA)","Kendrick Lamar",418337,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
64,TATI,6ix9ine,412180,https://open.spotify.com/track/6kp0inxIexxSiDJfWqq0ZL
65,"XO TOUR Llif3","Lil Uzi Vert",404551,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO
66,FRIENDS,Marshmello,404435,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
67,"Stir Fry",Migos,396008,https://open.spotify.com/track/2UVbBKQOdFAekPTRsnkzcf
68,"Jackie Chan",Tiësto,393228,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
69,Somebody,"The Chainsmokers",383474,https://open.spotify.com/track/3pWcj8hxj3fsb9TDAcMpEl
70,"92 Explorer","Post Malone",380650,https://open.spotify.com/track/1D2L6MefbXon28PzIk9I3r
71,"Youth feat. Khalid","Shawn Mendes",380021,https://open.spotify.com/track/5SwEgzUFDHwpWHKrbnP32Z
72,Congratulations,"Post Malone",376239,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9
73,"New Light","John Mayer",374274,https://open.spotify.com/track/3bH4HzoZZFq8UpZmI2AMgV
74,"Be Careful","Cardi B",372314,https://open.spotify.com/track/2Yl4OmDby9iitgNWZPwxkd
75,Moonlight,XXXTENTACION,370255,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
76,"PICK IT UP (feat. A$AP Rocky)","Famous Dex",367172,https://open.spotify.com/track/0dSIrRkA4PadGll16TgbnV
77,"Over Now","Post Malone",365431,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
78,"In My Blood","Shawn Mendes",355810,https://open.spotify.com/track/21YnmkSDhUkmkkni22Svc4
79,HUMBLE.,"Kendrick Lamar",352385,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS
80,"Red Roses (feat. Landon Cube)","Lil Skies",344568,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY
81,Esskeetit,"Lil Pump",343607,https://open.spotify.com/track/44KKhCyI0BGS6LvVyDqJtH
82,Chun-Li,"Nicki Minaj",341273,https://open.spotify.com/track/2gTYVoQCUh0QNUaFix01ld
83,X,"Nicky Jam",337680,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
84,"Zack And Codeine","Post Malone",335878,https://open.spotify.com/track/5lZZmityu9TAjNvSY6GLhR
85,"Boo'd Up","Ella Mai",329076,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
86,Heaven,"Kane Brown",325141,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7
87,2002,Anne-Marie,324674,https://open.spotify.com/track/6SFStUDQZNaGPKWOx9ZiJB
88,Simple,"Florida Georgia Line",324187,https://open.spotify.com/track/4P92FrvmYQSAfOpp4cpFEi
89,Havana,"Camila Cabello",322606,https://open.spotify.com/track/1rfofaqEpACxVEHIZBJe6W
90,goosebumps,"Travis Scott",322067,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
91,"Young Dumb & Broke",Khalid,318047,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY
92,Lust,"Lil Skies",317628,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S
93,"Takin' Shots","Post Malone",315060,https://open.spotify.com/track/5ffntNJnJOeFv7b7DCd0Bw
94,"Same Bitches (feat. G-Eazy & YG)","Post Malone",313576,https://open.spotify.com/track/688QpQAwqsLdBR6lr13wK1
95,"Jocelyn Flores",XXXTENTACION,310559,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
96,"Life Goes On","Lil Baby",299999,https://open.spotify.com/track/2bSk87AVkCIIC3Bcligq1z
97,"Bank Account","21 Savage",299560,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G
98,"Nowadays (feat. Landon Cube)","Lil Skies",299334,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp
99,"Plain Jane","A$AP Ferg",297498,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9
100,"Welcome to the Party (with French Montana & Lil Pump, feat. Zhavia Ward) - from Deadpool 2",Diplo,296238,https://open.spotify.com/track/5mqzhMuUpvnMfwNz6iepmO
101,Nevermind,"Dennis Lloyd",292686,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
102,Location,Khalid,290647,https://open.spotify.com/track/152lZdxL1OR0ZMW6KquMif
103,"Bodak Yellow","Cardi B",290173,https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
104,"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,288196,https://open.spotify.com/track/2RM4jf1Xa9zPgMGRDiht8O
105,"FAKE LOVE",BTS,287929,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
106,1942,G-Eazy,285378,https://open.spotify.com/track/794QVQtFNy7hvtjQP1keQd
107,"Audio - with Sia, Diplo & Labrinth",Sia,280908,https://open.spotify.com/track/7boPPE857KEqCIHNwFkDop
108,"Outside Today","YoungBoy Never Broke Again",280607,https://open.spotify.com/track/5PIfH6BzcmH04RDmtzF0BN
109,Everyday,Logic,280175,https://open.spotify.com/track/4EAV2cKiqKP5UPZmY6dejk
110,"Bartier Cardi (feat. 21 Savage)","Cardi B",279613,https://open.spotify.com/track/0dIoGTQXDh1wVnhIiSyYEa
111,Tequila,"Dan + Shay",279539,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI
112,"Fuck Love (feat. Trippie Redd)",XXXTENTACION,278080,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
113,"Bounce Out With That","YBN Nahmir",274528,https://open.spotify.com/track/2iWEpiPiIPf5D4f2UGBlrZ
114,Thunder,"Imagine Dragons",273567,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
115,"New Freezer (feat. Kendrick Lamar)","Rich The Kid",272945,https://open.spotify.com/track/0eHCArTPhwUxatY7cEXRiK
116,"LOVE. FEAT. ZACARI.","Kendrick Lamar",271793,https://open.spotify.com/track/6PGoSes0D9eUDeeAafB2As
117,"Singles You Up","Jordan Davis",271388,https://open.spotify.com/track/4LiMQ6G9n84rDUBs9wtwz6
118,"Lean Wit Me","Juice WRLD",265597,https://open.spotify.com/track/3RWM7z6BF8C6z9ypLtxz4M
119,"Start Again (feat. Logic)",OneRepublic,265389,https://open.spotify.com/track/1Nj2oBISdFDSF8eDuXcALz
120,"BUTTERFLY EFFECT","Travis Scott",264053,https://open.spotify.com/track/1yxgsra98r3qAtxqiGZPiX
121,1-800-273-8255,Logic,261980,https://open.spotify.com/track/5tz69p7tJuGPeMGwNTxYuV
122,"Never Be the Same","Camila Cabello",261167,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ
123,"No Limit",G-Eazy,259574,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW
124,Betrayed,"Lil Xan",259355,https://open.spotify.com/track/4vaxvNDaLSoD36iZX515ug
125,"Pray For Me (with Kendrick Lamar)","The Weeknd",258098,https://open.spotify.com/track/4ofvoCdXq99vpMZO4Cfp8x
126,Otherside,"Post Malone",257596,https://open.spotify.com/track/4qWCFTuNnmGNdY4egtb4ZY
127,MotorSport,Migos,257473,https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt
128,"You Make It Easy","Jason Aldean",256529,https://open.spotify.com/track/6EGAfJaLUFzhS4zRBIEQ2J
129,"Finesse (Remix) [feat. Cardi B]","Bruno Mars",256210,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i
130,"Kevin’s Heart","J. Cole",253335,https://open.spotify.com/track/6tZ3b7ik1QDXFAZlXib0YZ
131,Nervous,"Shawn Mendes",252709,https://open.spotify.com/track/0Dq49j3dELbttQVUJbtn0c
132,Redbone,"Childish Gambino",252098,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y
133,Believer,"Imagine Dragons",251812,https://open.spotify.com/track/7Izh7zLJGw1Nscd62Exxj4
134,IDGAF,"Dua Lipa",249435,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
135,"Creeping (feat. Rich the Kid)","Lil Skies",246980,https://open.spotify.com/track/7ms3VzLTfr7fXNOqA4Mkx9
136,"When It Rains It Pours","Luke Combs",246505,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l
137,"Marry Me","Thomas Rhett",245540,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc
138,changes,XXXTENTACION,244714,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
139,"Body Like A Back Road","Sam Hunt",243914,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO
140,Africa,Toto,243419,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
141,Unforgettable,"French Montana",242275,https://open.spotify.com/track/3B54sVLJ402zGa6Xm4YGNe
142,"I Get The Bag (feat. Migos)","Gucci Mane",240884,https://open.spotify.com/track/1XRgIKC5TPwo7nWGyKqgG0
143,Silence,Marshmello,240491,https://open.spotify.com/track/7vGuf3Y35N4wmASOKLUVVU
144,"I Do (feat. SZA)","Cardi B",240430,https://open.spotify.com/track/1f5PNhkNgUpvDEeZfcIlO1
145,"Drip (feat. Migos)","Cardi B",239204,https://open.spotify.com/track/2qcG0nZ6S3zZV0UrkY5nFo
146,"New Rules","Dua Lipa",238796,https://open.spotify.com/track/2ekn2ttSfGqwhhate0LSR0
147,"Blame It On Me","Post Malone",236764,https://open.spotify.com/track/1ZemPoaj7LBj1RAQrb89EC
148,"I Like Me Better",Lauv,236652,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
149,Delicate,"Taylor Swift",235177,https://open.spotify.com/track/7CneiDesUKFJO3Ix01dnfr
150,"Sky Walker",Miguel,235025,https://open.spotify.com/track/5WoaF1B5XIEnWfmb5NZikf
151,"I'll Be There","Jess Glynne",233235,https://open.spotify.com/track/083Qf6hn6sFL6xiOHlZUyn
152,"Wanted You (feat. Lil Uzi Vert)",NAV,232088,https://open.spotify.com/track/1Faq8G2y56A8fRv7HsLq25
153,"Sugar Wraith","Post Malone",231924,https://open.spotify.com/track/0MrRAUcB8AZiB9ue2VOBYe
154,Perfect,"Ed Sheeran",231004,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v
155,"Let You Down",NF,230179,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr
156,"The Way Life Goes (feat. Oh Wonder)","Lil Uzi Vert",228689,https://open.spotify.com/track/2eAZfqOm4EnOF9VvN50Tyc
157,"White Iverson","Post Malone",227686,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w
158,"Done For Me (feat. Kehlani)","Charlie Puth",227610,https://open.spotify.com/track/1lsBTdE6MGsKeZCD6llNu7
159,"Remind Me to Forget",Kygo,226513,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
160,"Go Flex","Post Malone",226454,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ
161,"Better Not (feat. Wafia)","Louis The Child",223272,https://open.spotify.com/track/447yWcDPg1ddgcHBLGpJC0
162,"Codeine Dreaming (feat. Lil Wayne)","Kodak Black",222847,https://open.spotify.com/track/4DTpngLjoHj5gFxEZFeD3J
163,"ocean eyes","Billie Eilish",222622,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9
164,"Lost In Japan","Shawn Mendes",222600,https://open.spotify.com/track/6WBTeFDEfAJbaSUUc1V1xQ
165,"Shape of You","Ed Sheeran",222532,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
166,"Walk On Minks",Future,222438,https://open.spotify.com/track/184tIbaIPuURwVIjwXHkiA
167,"No Role Modelz","J. Cole",221756,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8
168,"Whatever It Takes","Imagine Dragons",217981,https://open.spotify.com/track/7F3uo3304R2CTvOseU3H7u
169,"Midsummer Madness",88rising,217950,https://open.spotify.com/track/0wFmawqundY8rOn9sZUqA6
170,Flames,"David Guetta",217007,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
171,"Beautiful Crazy","Luke Combs",215720,https://open.spotify.com/track/2rxQMGVafnNaRaXlRMWPde
172,"Dura - Remix","Daddy Yankee",214515,https://open.spotify.com/track/6U2NuJILEOEpW2tVCuqKHb
173,ATM,"J. Cole",214157,https://open.spotify.com/track/2UciqgwVDwro0fev3MFbxJ
174,"Rubbin Off The Paint","YBN Nahmir",213725,https://open.spotify.com/track/1QRJb5VY3sIkCKcTuIKCrk
175,Hurricane,"Luke Combs",213434,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1
176,"Drowning (feat. Kodak Black)","A Boogie Wit da Hoodie",211765,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI
177,"What Ifs","Kane Brown",210242,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W
178,"Guatemala - From Swaecation","Rae Sremmurd",209627,https://open.spotify.com/track/0TCnOEVeLQMXOUrpPlM7uY
179,"Sorry Not Sorry","Demi Lovato",208537,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P
180,Motiv8,"J. Cole",207088,https://open.spotify.com/track/1AT4xjNarTswd0UZ5FlmKF
181,DNA.,"Kendrick Lamar",206934,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj
182,"One Number Away","Luke Combs",206865,https://open.spotify.com/track/4gB7HrYHbJVJ5RFOjxmoq4
183,"Clout (feat. 21 Savage)","Ty Dolla $ign",205317,https://open.spotify.com/track/1u0CD4fcBUB1xrG9fNgejh
184,"Woman, Amen","Dierks Bentley",204611,https://open.spotify.com/track/3nBXOlFTADNvG9nkqy2O2W
185,"Everybody Dies In Their Nightmares",XXXTENTACION,201849,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
186,"Get Along","Kenny Chesney",201523,https://open.spotify.com/track/2ZFrEp20VO25BXYhMxh0GW
187,"All On Me","Devin Dawson",200415,https://open.spotify.com/track/2mfahQ0EaaZWq4cFNg6A1o
188,Passionfruit,Drake,198968,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz
189,"Don't Stop Believin'",Journey,198866,https://open.spotify.com/track/4bHsxqR3GMrXTxEPLuK5ue
190,GOTTI,6ix9ine,198562,https://open.spotify.com/track/27oFpFktCq9JIXjJQRuv7a
191,"One Dance",Drake,195995,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3
192,"Jettski Grizzley (feat. Lil Pump)","Tee Grizzley",194766,https://open.spotify.com/track/2VKf0WEOpq06JE5PTNr9wa
193,"The Night We Met","Lord Huron",194571,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK
194,"Feel The Love","KIDS SEE GHOSTS",194533,https://open.spotify.com/track/10lgpgAGhQBv0WqcrzGM7D
195,Closer,"The Chainsmokers",193843,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
196,"Jump (with Trippie Redd)","Julia Michaels",193555,https://open.spotify.com/track/2OvV4NjEBRE9v8Oo7QeUCq
197,"Eyes On You","Chase Rice",193529,https://open.spotify.com/track/5AnSllIrgGsCZzZJkVnApx
198,"Girls (feat. Cardi B, Bebe Rexha & Charli XCX)","Rita Ora",193132,https://open.spotify.com/track/1YNQscOx6OqBQjxgJVhEeW
199,"Roll In Peace (feat. XXXTENTACION)","Kodak Black",193007,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI
200,"If You Know You Know","Pusha T",191393,https://open.spotify.com/track/6bGwKHXHNLmTy6yt147FPh
